filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
007330.txt,863,123,1241,374,-2.12,3,1,5
007330.txt,265,181,461,306,1.89,-3,1,10
007330.txt,517,167,600,229,-1.43,-1,1,21
007330.txt,739,169,826,236,-1.38,4,1,17
007330.txt,421,177,501,228,1.78,-4,1,22
007330.txt,784,166,901,218,-1.02,7,1,22
007331.txt,590,171,622,202,-1.55,0,1,40
007332.txt,451,187,534,244,1.75,-3,1,20
007333.txt,439,180,471,254,-2.18,-3,1,16
007333.txt,230,168,311,347,1.88,-3,1,7
007333.txt,371,173,415,296,1.66,-3,1,10
007333.txt,323,172,357,292,0.32,-3,1,10
007333.txt,732,165,766,257,1.32,2,1,15
007333.txt,757,167,791,254,1.27,3,1,15
007333.txt,394,177,433,265,1.65,-3,1,13
007334.txt,338,180,420,217,2.0,-9,1,30
007334.txt,702,176,733,203,-1.6,6,1,40
007334.txt,824,170,868,185,3.13,23,1,70
007334.txt,884,168,931,185,3.07,28,1,69
007335.txt,563,138,624,211,-1.55,0,1,40
007335.txt,414,187,445,206,1.81,-16,2,64
007336.txt,493,184,539,218,1.65,-4,1,31
007336.txt,566,156,617,191,-2.04,-1,1,59
007337.txt,790,176,1214,374,-2.09,2,1,6
007337.txt,611,181,690,234,-1.8,1,1,20
007337.txt,550,175,626,208,2.52,-1,1,36
007337.txt,678,172,762,209,-0.86,4,1,32
007337.txt,743,172,817,204,-0.97,8,1,35
007337.txt,811,172,866,199,-1.0,12,1,38
007337.txt,848,165,912,197,-1.13,15,1,41
007338.txt,705,161,767,226,-1.01,3,1,19
007339.txt,573,173,611,207,-1.57,0,1,35
007339.txt,0,201,247,375,-0.88,-4,1,4
007339.txt,291,185,440,269,-1.26,-4,1,14
007339.txt,267,183,375,235,-1.21,-8,1,21
007339.txt,431,183,501,228,-1.38,-4,1,23
007339.txt,457,178,508,214,-1.41,-5,1,32
007339.txt,500,165,540,208,-1.47,-4,1,38
007339.txt,162,177,278,232,-1.1,-12,1,22
007340.txt,571,175,624,220,-1.67,0,1,26
007340.txt,468,173,504,204,1.69,-6,1,40
007341.txt,0,180,54,230,-0.87,-20,1,23
007341.txt,129,189,411,346,1.98,-3,1,9
007341.txt,233,177,289,206,-1.1,-20,1,41
007341.txt,278,176,333,202,2.0,-19,1,46
007341.txt,538,177,567,198,1.63,-3,1,50
007341.txt,477,172,537,222,1.7,-3,1,27
007341.txt,587,174,625,211,-1.56,0,1,33
007342.txt,0,82,279,374,2.26,-2,1,2
007342.txt,789,189,1195,374,-1.98,3,1,6
007342.txt,452,164,515,214,1.7,-4,1,24
007342.txt,143,169,416,346,1.9,-3,1,8
007342.txt,724,174,877,280,-1.85,2,1,12
007342.txt,673,169,759,232,-1.78,2,1,18
007342.txt,646,166,711,216,-1.71,2,1,23
007342.txt,633,168,683,206,-1.68,1,1,29
007343.txt,762,135,867,236,-1.68,5,1,20
007343.txt,976,185,1213,271,-0.95,9,1,13
007343.txt,647,159,689,179,-1.53,3,0,39
007343.txt,652,138,685,177,-1.53,3,0,46
007345.txt,385,182,431,205,1.84,-14,2,50
007346.txt,248,185,447,311,-1.25,-3,1,9
007346.txt,529,171,591,228,-1.55,-1,1,21
007346.txt,512,169,561,210,-1.46,-2,1,29
007346.txt,372,178,438,218,1.86,-7,1,26
007346.txt,588,169,620,202,-1.57,0,0,34
007347.txt,833,146,930,178,2.72,13,0,35
007347.txt,538,168,567,191,-1.51,-3,0,49
007347.txt,600,165,624,188,-0.02,0,0,54
007347.txt,600,165,610,188,3.13,0,0,55
007347.txt,463,170,472,196,0.25,-10,1,54
007348.txt,838,174,931,207,-2.56,14,1,38
007349.txt,780,177,1047,343,1.24,3,1,8
007349.txt,523,165,587,210,1.8,-2,1,30
007349.txt,644,169,674,188,1.74,3,1,54
007349.txt,701,162,719,207,-1.56,4,1,29
007350.txt,948,161,1241,374,-2.29,3,1,3
007350.txt,461,185,529,230,1.77,-4,1,25
007350.txt,804,193,1032,324,-1.89,3,1,10
007350.txt,745,180,866,263,-1.86,4,1,15
007350.txt,721,183,797,239,-1.72,4,1,20
007350.txt,496,183,551,219,1.77,-3,1,31
007350.txt,704,181,763,225,-1.7,4,1,26
007350.txt,518,184,563,213,1.72,-3,1,37
007350.txt,692,180,739,217,-1.66,4,1,31
007350.txt,565,181,592,201,1.7,-2,2,52
007351.txt,569,155,630,322,1.58,0,1,7
007352.txt,656,164,683,188,-1.53,4,0,50
007352.txt,580,182,678,270,-1.58,0,1,13
007352.txt,582,175,648,232,-1.59,0,1,19
007353.txt,0,212,185,374,2.28,-5,1,6
007353.txt,763,179,984,307,1.21,3,1,10
007353.txt,265,188,421,269,2.0,-5,1,15
007353.txt,705,178,830,255,-1.83,3,1,15
007353.txt,447,177,502,217,1.76,-5,1,30
007353.txt,670,176,738,224,-1.76,3,1,24
007353.txt,661,174,714,214,-1.78,3,1,30
007353.txt,476,178,515,210,1.72,-5,1,35
007355.txt,603,177,626,200,-1.58,0,1,52
007355.txt,1051,99,1241,374,-2.58,3,1,1
007355.txt,720,170,885,298,-1.81,2,1,11
007355.txt,672,183,734,232,-1.68,2,1,23
007355.txt,664,178,720,220,-1.71,3,1,28
007355.txt,646,177,679,206,-1.66,3,1,43
007355.txt,690,170,701,201,-1.69,5,1,42
007356.txt,635,175,662,197,-1.65,2,1,49
007356.txt,632,155,659,185,-1.66,4,1,89
007356.txt,692,175,729,198,-1.76,6,1,46
007356.txt,793,155,908,234,-1.91,6,1,21
007356.txt,799,174,865,201,-2.45,12,1,41
007357.txt,0,192,332,374,1.98,-3,1,5
007357.txt,623,168,721,204,2.99,3,1,36
007357.txt,464,177,498,204,1.65,-8,1,45
007357.txt,764,156,794,176,-1.87,15,0,65
007358.txt,212,191,423,358,1.91,-3,1,9
007358.txt,502,182,526,205,1.51,-7,2,55
007359.txt,0,201,303,369,-0.86,-3,1,3
007359.txt,505,168,627,212,0.67,-1,1,26
007359.txt,354,174,397,199,1.81,-15,1,49
007360.txt,575,176,610,208,-1.57,0,1,38
007360.txt,0,198,351,375,-1.06,-4,1,7
007360.txt,133,193,296,261,-1.12,-8,1,15
007360.txt,332,178,408,226,-1.28,-8,1,26
007360.txt,449,183,509,223,-1.4,-4,1,28
007360.txt,492,184,532,211,-1.44,-4,1,37
007360.txt,525,169,553,200,-1.5,-4,1,52
007360.txt,0,191,53,267,-0.82,-12,1,13
007360.txt,159,167,286,233,-1.1,-12,1,23
007361.txt,287,186,413,234,-2.82,-8,1,23
007361.txt,349,182,449,224,-2.86,-8,1,28
007361.txt,373,181,465,219,-2.87,-8,1,31
007361.txt,404,175,492,210,-2.88,-8,1,36
007362.txt,540,142,617,312,0.02,0,1,8
007362.txt,0,121,149,286,0.85,-10,1,10
007363.txt,257,171,310,198,-1.15,-21,1,47
007363.txt,306,172,343,194,-1.2,-21,1,54
007363.txt,585,171,640,226,-1.58,0,1,23
007363.txt,738,175,748,198,-1.82,9,1,52
007364.txt,556,176,608,223,-1.57,0,1,26
007364.txt,88,175,291,276,-1.07,-7,1,13
007364.txt,397,175,512,259,-1.38,-3,1,16
007364.txt,328,182,408,227,-1.27,-8,1,25
007364.txt,477,180,530,218,-1.43,-4,1,30
007364.txt,516,182,550,206,-1.48,-4,1,42
007364.txt,538,167,560,194,-1.54,-6,0,75
007364.txt,295,179,362,214,-1.22,-12,1,33
007365.txt,592,179,635,219,-1.57,0,1,29
007365.txt,295,187,373,226,1.97,-10,1,28
007365.txt,347,181,413,217,1.86,-10,1,33
007365.txt,676,175,761,214,-0.9,4,1,29
007365.txt,671,178,753,213,-0.92,4,1,33
007365.txt,651,178,730,207,-0.87,4,1,36
007365.txt,646,176,714,207,-0.91,3,1,40
007366.txt,462,181,518,226,1.74,-4,1,25
007366.txt,89,176,184,218,2.18,-20,1,31
007366.txt,180,180,250,211,2.07,-21,1,38
007366.txt,246,181,302,207,2.02,-20,2,44
007366.txt,531,178,561,201,1.67,-4,1,48
007366.txt,575,175,625,225,-1.55,0,1,26
007366.txt,0,182,87,226,2.29,-20,1,25
007367.txt,962,177,1081,215,-2.87,18,1,32
007368.txt,916,155,966,267,1.15,5,1,11
007368.txt,980,160,1020,268,1.08,6,1,11
007369.txt,0,102,432,248,0.14,-11,1,21
007369.txt,421,109,535,222,-0.2,-4,1,23
007369.txt,515,101,717,214,-0.39,0,1,25
007369.txt,683,105,793,207,-0.56,5,0,27
007369.txt,749,109,1033,207,-0.76,12,0,30
007369.txt,196,194,254,317,0.33,-4,1,9
007370.txt,432,176,480,215,1.52,-6,1,29
007371.txt,930,119,1241,374,-2.18,3,1,4
007371.txt,802,157,913,248,-1.7,4,1,14
007371.txt,774,132,848,207,-1.43,7,1,27
007371.txt,888,187,963,298,-1.36,4,1,9
007372.txt,844,140,901,304,2.56,3,1,8
007373.txt,989,176,1111,216,-2.92,19,1,31
007374.txt,570,173,670,269,-1.58,0,1,14
007374.txt,848,150,913,244,-1.95,5,1,15
007374.txt,130,0,509,320,-1.29,-4,1,14
007375.txt,0,97,474,250,0.1,-10,1,20
007375.txt,459,105,578,221,-0.25,-2,1,23
007375.txt,552,98,759,214,-0.45,1,1,25
007375.txt,719,102,833,206,-0.61,6,0,27
007375.txt,202,190,254,328,0.3,-4,1,8
007376.txt,534,182,559,202,1.61,-4,2,52
007376.txt,571,163,610,188,-2.05,-2,1,80
007376.txt,0,185,268,275,-3.05,-9,1,14
007376.txt,440,180,514,206,2.89,-8,2,44
007377.txt,795,158,843,231,-1.92,5,1,19
007377.txt,416,103,546,235,-1.41,-4,1,27
007377.txt,0,0,501,374,-1.23,-4,1,11
007378.txt,464,184,696,283,-0.55,0,1,12
007378.txt,364,169,610,274,-0.49,-2,1,14
007378.txt,208,187,266,222,1.42,-16,2,31
007379.txt,569,178,623,230,-1.55,0,1,23
007379.txt,223,184,374,278,1.95,-6,1,14
007379.txt,493,176,529,201,1.7,-6,1,45
007379.txt,1135,156,1241,203,-2.25,18,0,22
007380.txt,405,188,485,242,1.71,-4,1,21
007380.txt,537,153,600,195,-2.04,-2,1,49
007381.txt,0,86,118,351,2.38,-7,1,6
007381.txt,589,183,605,196,-1.58,-1,2,73
007382.txt,552,170,578,192,-1.49,-2,0,51
007382.txt,544,167,586,201,-1.44,-1,0,37
007382.txt,261,179,405,232,-0.25,-8,1,22
007382.txt,328,170,397,204,2.05,-12,1,38
007383.txt,0,223,149,374,2.53,-3,1,2
007383.txt,0,160,396,374,2.03,-3,1,6
007383.txt,1009,67,1241,265,-0.77,9,1,11
007383.txt,721,178,853,257,-1.82,3,1,15
007383.txt,392,173,508,265,1.77,-3,1,15
007383.txt,682,163,778,231,-1.78,3,1,21
007383.txt,459,174,528,239,1.7,-3,1,20
007384.txt,861,185,1241,374,-1.91,3,1,5
007384.txt,812,197,931,307,-1.73,3,1,10
007384.txt,548,179,608,225,1.68,-1,1,25
007384.txt,725,178,762,213,1.53,6,1,35
007384.txt,609,177,646,204,1.68,1,1,42
007385.txt,600,181,627,209,-1.58,0,2,45
007385.txt,430,189,463,210,1.77,-11,2,52
007385.txt,481,186,509,206,1.74,-8,2,53
007385.txt,1022,158,1074,294,-2.11,5,1,8
007386.txt,518,163,739,373,-1.58,0,1,7
007386.txt,377,185,417,205,1.84,-15,2,53
007386.txt,334,187,374,208,1.92,-18,2,52
007386.txt,424,181,463,201,1.8,-12,2,53
007386.txt,947,174,1085,218,2.67,15,1,27
007386.txt,1097,163,1241,226,-0.59,16,1,20
007386.txt,362,180,534,240,0.32,-4,1,19
007386.txt,19,199,173,253,0.78,-14,2,20
007387.txt,334,158,412,317,0.11,-2,1,8
007388.txt,0,167,319,374,2.24,-3,1,5
007388.txt,831,184,1241,374,-1.96,3,1,5
007388.txt,530,176,658,253,1.91,0,1,16
007388.txt,806,182,953,302,-1.68,3,1,10
007388.txt,810,172,914,256,-1.68,5,1,15
007388.txt,1126,138,1241,206,-2.37,17,0,21
007388.txt,1035,134,1184,208,-2.22,14,1,21
007388.txt,940,146,1067,211,-2.05,12,1,22
007388.txt,626,170,684,208,1.78,1,1,30
007388.txt,670,167,711,195,1.78,4,1,41
007389.txt,484,163,535,197,-1.77,-4,0,36
007389.txt,404,168,443,194,-1.74,-10,0,40
007389.txt,370,162,399,181,-1.7,-17,0,55
007390.txt,0,172,121,240,2.28,-16,1,20
007390.txt,110,182,218,227,2.2,-16,1,26
007390.txt,245,166,312,215,2.08,-14,1,32
007391.txt,592,173,618,199,-1.58,0,1,48
007391.txt,396,163,457,214,1.77,-9,1,36
007392.txt,220,166,421,258,-2.74,-6,1,15
007392.txt,298,174,461,237,-2.83,-6,1,20
007392.txt,812,151,884,198,-1.83,11,1,33
007392.txt,867,161,931,195,-1.93,13,1,34
007392.txt,360,177,489,221,-2.9,-6,1,25
007392.txt,394,168,511,211,-2.92,-6,1,30
007393.txt,595,185,658,237,-1.56,0,1,20
007393.txt,0,183,277,374,-1.85,-4,1,6
007393.txt,128,190,420,327,-2.09,-4,1,9
007393.txt,368,179,508,252,-2.1,-4,1,16
007393.txt,393,183,507,241,-2.08,-4,1,20
007393.txt,472,179,562,215,-2.39,-3,1,29
007393.txt,780,196,972,305,-1.88,3,1,11
007393.txt,723,178,828,251,-1.78,4,1,18
007393.txt,706,182,731,240,-1.22,2,1,19
007393.txt,681,176,729,214,-1.7,4,1,35
007393.txt,604,177,642,211,-1.54,0,1,34
007393.txt,59,172,211,226,2.16,-14,1,21
007393.txt,801,167,902,206,-0.32,15,2,47
007394.txt,557,177,604,216,-1.57,-1,1,27
007394.txt,0,191,138,358,1.36,-6,1,7
007394.txt,166,202,475,374,-1.24,-2,1,6
007394.txt,379,183,526,289,-1.38,-2,1,11
007394.txt,265,177,427,249,0.98,-6,1,17
007394.txt,510,181,533,209,-1.45,-3,1,32
007394.txt,376,178,481,216,0.84,-7,1,28
007394.txt,447,176,521,203,-2.23,-6,1,38
007394.txt,721,0,1196,374,-1.92,3,1,8
007394.txt,651,175,718,228,-1.67,2,1,21
007394.txt,632,175,677,209,-1.68,1,1,31
007394.txt,611,133,666,201,-1.63,1,1,40
007394.txt,151,179,254,220,2.05,-15,1,27
007394.txt,559,173,593,204,-1.54,-1,1,38
007395.txt,309,192,516,338,1.82,-2,1,9
007395.txt,552,180,610,223,1.7,-1,1,26
007395.txt,870,165,886,209,1.05,10,1,28
007396.txt,609,176,688,247,-1.56,1,1,18
007396.txt,0,194,347,375,-1.06,-4,1,7
007396.txt,175,188,326,254,-1.11,-8,1,16
007396.txt,294,71,513,263,-1.35,-4,1,18
007396.txt,512,141,557,199,-1.52,-5,0,54
007396.txt,0,190,164,260,-0.95,-12,1,16
007396.txt,178,165,296,228,-1.1,-12,1,23
007396.txt,670,183,704,208,-1.44,4,1,42
007397.txt,551,176,572,193,-1.49,-4,2,70
007397.txt,586,162,613,192,-1.58,-1,1,75
007397.txt,368,145,487,213,-1.34,-10,1,42
007398.txt,189,191,432,317,2.0,-4,1,11
007398.txt,516,182,580,223,1.79,-2,1,27
007398.txt,629,177,665,199,1.83,2,1,50
007398.txt,800,152,881,189,-0.18,17,1,56
007398.txt,691,168,722,244,-1.59,2,1,17
007399.txt,340,181,457,245,1.89,-4,1,18
007400.txt,0,187,239,289,-2.55,-8,1,12
007400.txt,102,181,310,260,-2.63,-8,1,15
007400.txt,167,185,355,248,0.44,-8,1,17
007400.txt,232,174,396,237,-2.72,-8,1,20
007400.txt,324,181,433,220,-2.83,-9,1,28
007400.txt,356,180,443,220,-2.93,-9,2,31
007400.txt,404,174,482,208,-2.9,-8,1,36
007400.txt,422,178,499,209,-2.96,-8,1,39
007400.txt,438,178,509,205,2.77,-8,1,44
007401.txt,0,39,332,374,2.2,-3,1,3
007401.txt,452,178,523,238,-1.45,-3,1,21
007401.txt,684,177,771,244,-1.78,2,1,18
007401.txt,656,181,725,234,-1.74,2,1,22
007401.txt,487,147,549,213,1.68,-3,1,31
007401.txt,634,179,670,210,-1.62,2,1,36
007401.txt,606,171,632,195,-1.66,0,1,61
007401.txt,717,181,880,293,-1.82,2,1,11
007402.txt,936,194,1241,374,0.84,2,1,2
007402.txt,240,187,491,334,1.9,-2,1,9
007402.txt,739,191,952,331,-1.88,2,1,9
007402.txt,398,177,515,258,1.8,-3,1,15
007402.txt,693,187,814,271,1.4,2,1,15
007402.txt,491,177,548,224,1.68,-3,1,24
007402.txt,669,182,719,220,1.48,3,1,29
007402.txt,652,177,678,200,-1.62,3,1,49
007402.txt,644,166,670,195,-1.6,3,1,61
007403.txt,832,196,1241,374,-2.18,2,1,4
007403.txt,67,196,448,374,-1.2,-2,1,6
007403.txt,743,150,1007,356,-1.92,2,1,8
007403.txt,445,172,537,242,1.69,-2,1,17
007403.txt,653,173,704,215,-1.66,2,1,27
007403.txt,548,168,578,194,1.63,-2,1,44
007404.txt,592,179,659,241,-1.6,0,1,20
007404.txt,767,175,926,267,-1.11,4,1,13
007404.txt,699,177,822,231,-0.97,4,1,20
007404.txt,330,182,440,244,1.94,-6,1,20
007404.txt,0,195,173,292,2.25,-10,1,13
007404.txt,154,179,289,253,2.05,-10,2,19
007404.txt,490,179,544,208,1.8,-4,1,38
007404.txt,587,171,614,192,1.8,0,1,62
007404.txt,331,180,414,221,2.02,-9,1,30
007404.txt,448,182,506,207,1.99,-7,1,42
007404.txt,652,174,677,191,-1.34,4,1,61
007404.txt,210,183,311,222,2.12,-13,1,29
007405.txt,558,172,594,197,-1.44,-1,0,43
007405.txt,359,175,474,221,-0.57,-6,1,25
007405.txt,329,168,397,201,2.05,-12,1,38
007406.txt,376,175,469,238,1.8,-6,2,26
007406.txt,951,169,984,247,-1.15,7,1,15
007406.txt,1002,176,1024,237,1.94,10,1,18
007406.txt,1190,159,1214,235,2.46,14,1,17
007406.txt,1076,171,1090,216,2.27,18,1,28
007406.txt,0,203,26,243,0.61,-24,2,27
007407.txt,0,210,221,374,2.41,-4,1,3
007407.txt,470,185,565,243,1.85,-2,1,19
007407.txt,723,177,752,244,-1.65,3,1,17
007407.txt,626,178,669,203,1.83,2,1,43
007407.txt,728,168,770,261,-1.64,2,1,14
007408.txt,858,152,945,296,-0.37,3,1,8
007409.txt,681,185,762,239,-1.74,3,1,21
007410.txt,762,164,812,289,-1.92,2,1,9
007410.txt,445,164,483,228,1.7,-3,1,20
007410.txt,646,161,672,224,-1.72,1,1,19
007410.txt,395,163,439,238,1.76,-4,1,17
007410.txt,540,140,586,198,-1.6,-1,0,35
007411.txt,262,190,491,353,1.83,-2,1,9
007411.txt,778,200,1241,374,1.11,2,1,5
007411.txt,732,185,907,315,1.29,2,1,10
007411.txt,497,187,552,235,1.64,-2,1,24
007411.txt,659,181,719,233,-1.67,2,1,25
007412.txt,862,141,927,293,-1.73,3,1,8
007412.txt,571,158,615,264,-0.9,0,1,12
007412.txt,304,161,344,278,-3.12,-4,1,11
007412.txt,464,159,505,262,1.79,-2,1,13
007412.txt,751,144,797,261,1.33,2,1,12
007412.txt,504,166,540,245,1.64,-1,1,16
007412.txt,426,188,470,254,-2.83,-2,1,13
007412.txt,542,163,556,214,-1.56,-2,1,26
007413.txt,806,166,970,230,-0.39,7,1,19
007413.txt,620,169,653,196,-1.65,1,1,41
007414.txt,482,169,517,206,-1.59,-6,1,41
007414.txt,1085,174,1241,374,-1.79,3,1,3
007414.txt,693,182,997,361,-1.98,2,1,8
007414.txt,0,197,275,339,2.01,-6,1,10
007414.txt,193,182,342,280,1.85,-7,1,15
007414.txt,572,177,662,239,-1.77,0,1,19
007414.txt,287,192,370,251,1.73,-7,2,20
007414.txt,326,188,387,232,1.73,-9,2,26
007414.txt,554,181,611,223,-1.71,-1,1,25
007415.txt,580,175,607,202,-1.57,-1,1,46
007415.txt,66,170,266,267,2.06,-9,1,16
007415.txt,517,177,558,213,-1.48,-3,1,34
007415.txt,404,184,448,212,1.76,-10,2,42
007416.txt,553,171,711,323,-1.59,0,1,9
007416.txt,356,175,371,199,-1.28,-18,2,54
007417.txt,198,186,329,244,1.97,-10,1,21
007418.txt,652,184,693,217,-1.72,3,2,37
007419.txt,585,180,620,215,-1.58,0,2,36
007419.txt,0,188,199,313,2.17,-8,1,11
007419.txt,336,189,420,232,1.88,-8,1,25
007420.txt,852,136,959,373,-1.34,2,1,5
007420.txt,1007,115,1080,320,-2.58,4,1,7
007420.txt,1218,123,1237,321,-2.93,6,1,6
007420.txt,57,238,237,373,-2.45,-2,1,4
007420.txt,167,235,299,373,-2.52,-2,1,4
007420.txt,344,200,429,293,-2.63,-2,1,9
007420.txt,200,235,333,373,-2.65,-2,1,5
007420.txt,513,162,537,247,1.74,-1,1,15
007420.txt,483,164,510,244,1.56,-2,1,15
007420.txt,577,161,601,232,-1.54,0,1,18
007420.txt,609,160,626,212,-1.65,0,1,26
007420.txt,629,162,647,230,-1.56,0,1,18
007420.txt,698,155,719,215,-1.69,3,1,22
007420.txt,541,167,572,191,1.68,-2,0,49
007420.txt,464,162,505,230,-2.66,-3,1,19
007420.txt,660,162,677,223,-1.55,1,1,20
007421.txt,0,218,176,374,2.29,-5,1,6
007421.txt,1047,151,1241,279,2.44,8,1,9
007421.txt,205,196,392,290,2.01,-5,1,13
007421.txt,790,182,1101,361,-1.96,3,1,8
007421.txt,350,190,445,253,1.85,-5,2,19
007421.txt,684,180,756,229,1.38,3,1,23
007421.txt,436,186,502,227,1.83,-5,2,28
007421.txt,665,181,724,221,-1.74,3,1,29
007421.txt,499,181,533,208,1.69,-5,2,43
007421.txt,650,179,691,209,-1.71,3,1,37
007421.txt,556,175,599,191,-2.25,-3,1,67
007422.txt,0,221,284,374,2.23,-3,1,3
007422.txt,656,179,715,226,-1.67,2,1,26
007422.txt,820,166,1023,226,2.75,8,1,19
007422.txt,404,200,457,229,-1.33,-6,1,26
007422.txt,426,183,484,225,-1.36,-6,2,30
007422.txt,317,192,420,254,1.9,-6,2,19
007422.txt,751,166,874,210,2.88,7,1,28
007422.txt,475,185,515,213,1.72,-6,2,41
007422.txt,1095,135,1241,191,-0.69,22,0,28
007423.txt,660,177,750,246,1.43,2,1,17
007423.txt,527,167,577,206,1.73,-2,1,36
007423.txt,648,163,684,201,-1.61,2,1,35
007423.txt,415,176,518,211,-2.95,-6,1,32
007423.txt,971,153,1241,275,-0.54,8,1,11
007424.txt,822,200,1241,374,-2.14,2,1,5
007424.txt,0,203,124,374,-2.33,-6,1,6
007424.txt,0,190,260,334,-2.46,-6,1,8
007424.txt,12,187,322,296,-2.57,-6,1,10
007424.txt,132,177,369,271,0.58,-6,1,13
007424.txt,684,182,807,261,-1.78,2,1,15
007424.txt,298,185,475,244,0.36,-5,1,19
007424.txt,664,180,728,221,-1.74,2,1,25
007424.txt,326,179,461,233,-2.88,-6,1,21
007424.txt,643,171,677,201,-1.67,3,1,45
007425.txt,534,181,566,201,1.69,-4,1,51
007425.txt,431,182,506,208,0.21,-9,2,46
007426.txt,544,169,570,193,-1.58,-2,0,45
007426.txt,448,167,550,213,-0.92,-3,1,28
007427.txt,835,143,913,324,2.6,2,1,7
007428.txt,567,121,647,218,-1.56,0,1,31
007428.txt,0,190,71,232,2.27,-23,2,28
007428.txt,145,190,219,218,2.12,-23,2,39
007428.txt,195,188,254,215,2.12,-23,2,43
007429.txt,117,178,203,209,-1.0,-21,1,35
007429.txt,6,154,113,207,-0.93,-27,1,36
007429.txt,176,173,246,204,2.08,-22,1,40
007429.txt,369,174,396,190,1.88,-22,1,71
007429.txt,194,167,247,194,2.05,-28,1,53
007429.txt,575,171,625,222,-1.56,0,1,25
007430.txt,833,195,1241,374,-2.1,2,1,4
007430.txt,0,211,356,374,-0.97,-3,1,4
007430.txt,735,187,957,327,-1.89,2,1,9
007430.txt,686,180,806,266,-1.79,2,1,14
007430.txt,442,183,531,255,-1.44,-2,1,17
007430.txt,673,165,758,244,-1.74,2,1,19
007430.txt,509,178,561,219,1.65,-2,1,28
007430.txt,640,175,675,205,-1.64,2,1,37
007430.txt,558,174,582,195,1.61,-3,1,55
007431.txt,269,144,362,337,0.32,-2,1,7
007432.txt,711,175,754,198,-2.08,8,1,49
007433.txt,0,188,428,373,-1.11,-2,1,5
007433.txt,456,170,543,203,-0.87,-4,0,32
007433.txt,556,166,595,193,-1.39,-1,0,42
007433.txt,0,183,43,231,0.46,-20,1,22
007434.txt,565,172,680,283,-1.58,0,1,12
007434.txt,896,143,981,256,-2.0,5,1,12
007435.txt,903,157,1241,374,-2.19,3,1,4
007435.txt,790,193,987,309,-1.86,4,1,11
007435.txt,740,181,850,258,-1.84,4,1,16
007435.txt,703,182,759,225,-1.7,4,1,27
007435.txt,567,182,594,202,1.7,-2,2,53
007436.txt,124,149,203,307,0.76,-5,1,8
007437.txt,878,175,1241,374,-2.13,3,1,4
007437.txt,735,172,858,248,-1.79,3,1,15
007437.txt,566,181,615,216,-1.48,0,1,30
007437.txt,704,133,775,216,-1.66,4,1,25
007437.txt,593,178,629,205,-1.46,0,1,39
007437.txt,461,184,521,220,-2.88,-4,1,25
007438.txt,553,179,598,219,1.59,-1,1,27
007439.txt,236,152,332,216,1.94,-18,2,40
007439.txt,446,176,479,196,1.8,-12,1,61
007440.txt,399,192,467,237,1.8,-6,2,25
007440.txt,656,175,709,216,-1.67,2,1,29
007440.txt,437,190,493,225,1.78,-6,2,30
007440.txt,475,182,518,216,1.72,-6,2,39
007440.txt,494,183,529,210,1.72,-6,2,46
007440.txt,1021,132,1120,178,0.93,24,0,38
007440.txt,51,208,147,245,-0.96,-23,3,33
007440.txt,96,203,198,242,-1.0,-20,2,32
007441.txt,803,159,1168,374,-2.01,3,1,6
007442.txt,394,177,509,268,-1.39,-3,1,15
007442.txt,693,176,796,254,-1.75,2,1,16
007442.txt,466,136,546,220,1.7,-3,1,25
007442.txt,656,173,701,212,-1.62,2,1,29
007442.txt,623,165,650,192,-1.62,2,1,54
007443.txt,584,177,613,196,1.76,0,1,56
007443.txt,556,179,583,196,1.79,-3,1,59
007444.txt,565,178,614,223,-1.57,0,1,26
007444.txt,539,176,576,208,-1.5,-2,1,36
007444.txt,597,176,625,204,-1.6,0,1,40
007445.txt,853,181,922,241,-1.49,8,1,21
007445.txt,440,182,589,255,2.09,-2,1,17
007445.txt,723,182,768,213,1.77,7,2,37
007445.txt,753,181,789,208,1.76,10,2,44
007445.txt,779,181,808,204,1.73,13,2,52
007445.txt,895,185,927,213,-1.54,17,2,42
007446.txt,668,176,686,221,-0.19,2,1,29
007447.txt,0,191,320,374,2.15,-3,1,5
007447.txt,394,113,525,246,1.79,-4,1,21
007447.txt,595,168,621,228,-2.21,0,1,20
007448.txt,609,154,682,299,-0.06,0,1,8
007449.txt,557,173,628,238,-1.57,0,1,19
007449.txt,32,0,520,375,-1.3,-3,1,12
007449.txt,483,182,540,221,-1.47,-3,1,26
007450.txt,528,191,606,218,-0.15,-2,2,41
007451.txt,561,171,674,278,-1.57,0,1,12
007451.txt,880,155,1241,374,-1.25,4,1,6
007451.txt,818,175,1041,293,-1.17,4,1,10
007451.txt,0,170,112,274,2.13,-10,1,11
007451.txt,514,170,547,197,1.69,-6,1,58
007451.txt,995,161,1008,210,2.64,14,1,26
007451.txt,971,170,978,204,2.17,19,1,38
007452.txt,11,155,48,264,-2.42,-10,1,12
007452.txt,460,162,626,243,2.29,-1,1,18
007452.txt,1163,192,1223,290,-1.68,10,1,12
007452.txt,896,178,941,205,1.91,22,1,51
007453.txt,585,174,607,196,-1.56,-1,1,58
007453.txt,614,160,646,190,-1.63,2,1,76
007453.txt,120,162,213,230,2.12,-18,2,30
007453.txt,140,189,247,236,2.08,-14,2,25
007453.txt,241,178,310,217,1.96,-19,2,41
007454.txt,491,174,578,253,-1.52,-1,1,16
007454.txt,494,174,562,230,-1.44,-2,1,22
